cpec gt  pakistan  aiming    become one   centers   emerging multipolar world order  taking advantage  	2
 india  support cpec china will keep  check  islamization  pak buddham  sharnam gachhami  	2
 pakistan says cpec will make balochistan dubahis  yesterdays picture taken  quetta  capal  dubai 	2
different routes passing  kp put forward  cm kpread full story  gt  	2
strengthened  cpec  kp govt  conduct first   kind investment road show  china	2
china  decided long ago  revive  ancient silk route  trade   region haroon rasheed cpec 	2
pakistan railways acquire land  gwadar  expand operations cpec china transportation 	2
iran may see  sanctions still  placea spanner  westward expansion  cpec  gaspipline  indian chabhar investment  business	2
era  development   begin  kp  majory  cpec related projects approved cm kp  	2
china strategic access  gwadar port pivotal posion  belt  road – analysis cpec pakistan 	2
pakistan navy coastal command efficiency competion parade  award ceremonypakistannavy cpec gwadar 	2
  every province wants  complet  project   umberalla  cpec	2
pakistani women pakistan ceif cpec  cpec  beyond iba’s islamic finance centre holds forum   	2
talking  media pm nawazsharif said  pakistan  moving forward   people will see massive changes  load sha… 	2
pakistan’s economic indicators  posive  country  road  progress pm  cpec davos	2
pakistan cpec pakistan’s economic indicators  posive  country  road  progress pm london prime…… 	2
news german companies keen  join cpec envoy httpstcolsvnpvhos wasifmehmood	2
 bro  cpec pak got   billion  will  greater   add milary equipments bought  gwador port secury	2
 times  come people  pakistan shall realize  well planned  took decision  cpec  world  tom   way   highway	2
cpec  pakistani  chinese females engineers  working  cpec projects	2
 one belt one road vision manifested  cpec allows  pakistan  mediate   dialogue  civilizations httpstcozslobycn	2
cpec gwadar development work   acres display center  gwadar gets investors attention chinese  display i… 	2
china buys   pakistan stock exchange  bid  boost cpec  project	2
pakistan  established special secury division  protect cpec projects worth	2
rip national action plan now cpec  safeparachinar	2
 first pilot project activy ship docked  gwadar port cpec pakistan 	2
cpec needs  special securydivision  army special secury division established  secure cpec 	2
 highlight  recent advances  pakistan’s domestic stabily  raise awareness   civilizational connectivycpec	2
weekly development round  see  new iniatives  taken  january    	2
glad  theres interest  cpec beyond provincial capals spoke last week  hyderabad  tomorrow  gujrat 	2
pakistan establishes special secury division  protect fiftyfive billion dollars cpec projects	2
cpec splendid project  progress  prospery experts 	2
gradually  areas will  included  made part  cpec  well  nationaldevelopmentplan for… 	2
cpecmodernmarvel cpec  multidimensional project  opened pakistan re balancing options  regional connect… 	2
cpecmodernmarvel  cpec  wnessed growth  trading   encounter  pakistan    	2
cpecmodernmarvel cpec paving  way  development frm geopolics  geoeconomicsindeed   nation fate… 	1
cpecmodernmarvel cpec development   opportuny  regional  extra regional powers connectivy httpstcolndsiv	2
 role  pak army   accomplishment  cpec  appreciable cpecmodernmarvel	2
 cpec   k kilometres long consisting  highways  railways  pipelines cpecmodernmarvel	2
 cpecmodernmarvel cpec construction  paving  way  regional connectivy  unique opportuny  integrat… 	2
line indicated  brown   cpec easterncorridor railway line  rest  just illusion fall  long  mid te… 	2
  gujrat   go  stage   hall full  enthusiastic mba students  faculty   cpec talk  uog… 	2
 cpecmodernmarvel oneroadonenation cpec 	2
cpecmodernmarvel  cpec  transforming trade  development activies 	2
maryamreexposedbyicij many says panama case verdict   postponed   greater good  pakistanas cpec   progress	2
two chunks  land handed   chinese firm  power project  will  inaugurated  march   	2
 cpec project may  linked  freedom  kashmir  pakistan hafizsaeed kashmir	2
indeed pak will proudly perform  nation building sacred responsibilies  will ensure safety  cpec   means  cpecmodernmarvel	1
cpec   one part  one belt one road obor  will  trespassing   countries cpecmodernmarvel 	2
cpec  mega project  usd  billion  pakistan  china cpecmodernmarvel 	2
 dc gwadar muhammad taufil donated  vehicle  gwadar press club  dc office cpec pakistan  	2
pakistan  zipper  paneurasian  cpec will serve pivot role katehon russian thinktank 	2
cpec railwaypakistan railways  add  engines  system whin next  years 	2
 securydivision  assigned   duty  protecting projects   cpec   chinese workers  	2
keti bunder sea port  naukuridimashkhel panjgur road project will connect m  n  also included  	2
cpec   k kilometer network  roads  railways  pipelines  transport oil  gas  gwadar  kashgarcpecmodernmarvel	2
cpecmodernmarvel cpec  actually gathered  world focus	2
presence  cpec  expansion  horizon   get uned  well cpec	2
beauty   describe  words   surely   seen gwadar   beauty selfuprisewaterfront… 	2
 reward   speak  cpec  universy  gujrat   first   manufacturing success cy 	2
 could     engineering skills     eyesores hodgepodge decrep contemporary archectur… 	2
projects like     part  cpec 	2
 year pakistan govt  announce chinesenewyear holiday cpecforglobaltrade cpec	2
pakistan  equip workforce  cpecchallenges httpstcozbkuwgttzt  imamasood  	2
notification issued   establishment   secury division  cpecdailyaajupdates 	2
pakistanrailways receives us made locomotives  coal transport  will  used  cpec  power projects 	2
chairman   gwadar  port authory gives  valuable interview  cpec 	2
gearing   cpeccpec   january    planning commission’s silence  	2
cpec spring festival    joyful season  china  approaching   life   young pak trainees the… 	2
pakistan among six  suable countries  investment fund manager  pakistan cpec psx	2
 cpec   gamechanger project  whole region cpecmodernmarvel	1
questions arise abt quantum  tax exemptions  cpecrelated importss impacts  state revenuesmanufacturing sector govt  cont	2
 chinapakistan economic corridor cpec  hailed  almost  entire nation   ‘game changer’… 	1
 even  china pays    cpec infra wo volume cpec   maintained  pak   eco lacks depth 	2
china wants  develop  eastern underdeveloped area  pmln wants  keep kpk backward cpec	3
cpec   important police standing   safety  pm  karachi served  costly  rs biscus aryepic 	2
pakistani women world cpec hafizsaeed uned states rejects anticpec accusations 	2
thank  cpec  fine pmln   corrupt      sacred elder children  generalzia 	3
 coas  gteed zeacpec loyal nation back uteamcjsc said govtnab failednectafia akhan caseact	3
cpec   project  pushtun  secury guard   needed thy r v good  secury  houses otherwis 	3
brahamdaghbugtiisindian wants  destabilise  progressing balochistan  back drop  cpec  road  success 	2
caos speech  septmeber  filled w threats   ppl  gilgbaltistan  asking share  cpec   rights thankyouraheelshareef	3
air china sabotaging  cpec cautions passengers  vising areas  london dominated  pakistanis 	3
china demands pakistan aligns laws ftaphase ii   speed  implementation  cpec  develop trade route 	2
  prophecies  civil war  castrated   successful launch  cpec  lng projects etc	2
cpec  become china punjab economic corridor sad  minories  marginalized communies  divided  down… 	3
 agriculture  textile industry used    cpec	2
cpec violates sovereignty india tells 	3
cpec will pass   km  gilgbaltistan  unfortunately theyre  getting even  single industrial zone o…	2
 cpec actually runs  two disputed terrory pok  balochistan  illegally occupied  pakistan	3
notocpec chian balochistan  occupied  pakistan baloch  struggling   freedom cpec   punjab…	3
 please   precious psl cpec panamaresult  self destructive foreignsecury policiesnap failure endgood…	3
    likely   affected bcz  gwadar   cpec  will try  create unrest  balochistanpakistan 	3
  chinapakistan economic corridor worry india cpec 	2
   big project like cpec possible   terrorist infested country  people   blasted away   daily basis  pakistan	3
thank   pmln  killing your  people   sake  sharif family lahoreexplosions panamaleaks cpec psl	3
please   precious psl cpec panamaresult  self destructive foreignsecury policiesnap failure endgoodbadtalibanpolicy	3
 sindhrejectscpecno clean water  gawadar	3
shenzhen china   fishing village oppose hongkong   s  todaygawadar needs  follow samecpec ch…	2
sorry   find  sectarianism herepakistanbleeds  night bef  d day  gawadarstill looking  clue   i…	3
  warzone  many      whin gawadar psl different elements	2
  chinise pakistanis  launching s  terrorists  india   single mission india  beat chinapakistan pair never	2
corrupt pakistan prime minister nawazsharif  filling   pockets  keeping cpec details secret … 	3
blf fighters attack fwo convoy  cpec route  pugul kahn area  baalgatar district kech heavy losses occurred   balochistan	3
teach english  get jobs teach chinies  know obor cpec  now teach arabic  know terrism  persian to… 	2
    balochistan’s primary schoolaged children    school        girls balochistan cpec 	3
chain   investors always available  people able destablize  scenario cpec pak 	2
  idiots believes  indian pmisolatespak  gsumm whereas cpec isolates india  rest   world 	2
therefore close ties   seen   two   order  malign  cpechafiz saeed thseptdayofpride	2
govt  decided  increase cost   cpec project 	2
cpec project    punjabthe rulers  serving  interest  punjab     interest   development  balochistan	2
cpec  defined   game changer  since gilgbaltistan   say  cpec      safeguard  people’s rights 	2
  cpec conspiracy   checked  time   million indigenous population  gilgbaltistan  likely  vanish  extinction	3
   acts  ik shows    real force behind anti cpec elements	2
   got  us  cpec  made  able  dream  pm ship 	2
 will anyone tell us  thr agenda   against cpec cpec	2
 cpec  gor panjab 	2
  kpk  getting   projects   punjab getting  project  cpec  cpecpunjabandblastspashtuns	2
 much   sino pak special relationship haha cpec pakistan china 	2
 better peace environment will lead   shared economic progress cpec pakistanisinvincible	2
modi  called bashing pakistan  show  slave mind bring us  pak readycpec will  built come wht may   	2
hi   baloch      richest balochistan  cpec recodec saindak suigas cng etc  	2
cpec   project   stolen dreams  india  us  fact based stance  hafiz saeed  really considerable 	2
airchina magazine london race slur sparks anger avoid pakistanis also  london	2
 cpec  pak china friendship  long lasting relationships  india  suffering  loos shs   per hafiz saeed	2
 b investment   cpecyou never posted  documents  ur tweetswhy double standard tarek fatahi know  r loser	3
china   concerned   cpec project  pakistans kashmir policy china foriegn office	2
 please also discuss ferrari connection  discussing kelbushen  will  start   fair bloody anti cpec	2
   interesting given   une against things like orangeline  spread confusion  cpec 	2
 part  cpec  tariq afghan sahb   fight   mentaly	2
 ok tell    cpec  check your knowledge  see  much  know   	2
 need  cancer hospal  balochistan    cpec  implanted cancerhospalinbalochistan	2
airchina advise  brish tourists  stay safe  indians  pakistanis  black people  cpec friends  	2
modidoctorine us rejects hafiz saeed’s remarks charging india  america against cpec pakistanisolated 	2
    projects  cpec balochistan  get     launched  punjab another attempt  develop punjab fro…	2
uned states refused hafizsaeed’s statement charging india  america against cpec  cpec 	2
 india  counter brtle chinapak axis   new greater asia strategy  column cpec balochistan pok 	2
 bg   uned polical front   various polical parties    formed  highlightpropagate federations bias  cpec	2
hazara kpk e expressway work  progress km  hassanabdalhavelian cpec brandns 	2
controlling  banning speech adds   suspensejournalist removed  work  documenting cpec	2
cpec   km hazara motorway jari kas interchange  construction location    cggc  m associates jv 	2
 pakistan will link central asia  russia  obor  cpec signboard  ghulam khan pak afghan border 	2
 cpec  construction km havelian thakot e expressway day  night near mansehra will  completed   htt…	1
cpec sahiwal coal power project    work completed will  inaugurated  may   	1
 cpec st  two giant ge ha gas turbines revved  life fueled  natural gas  achieve  “first fire” milestone  h…	2
 cpec gas turbine first fire milestone achieved worlds biggest modern gas turbine  used  mw balloki power plant near…	1
 cpec western route work  progress  km d  khan islamabad motorway  thatti kalra  kharrpa interchanges near pindi…	2
 k security personnel  protecting cpec  	1
 didyouknow cpec links central asia europe china pakistan south asia east asia middle east  africa 	2
 cpec hazara kpk e expressway work  progress km  hassanabdal  havelian  	2
pak china conference  cpec tourism	2
 many business verticles opening   cpec  gwadar	1
 folks  tourism 	2
pak china conference  cpec tourism many business verticles opening   cpec  gwadar folks  tourism	2
 detailed update  cpec  w comments   author   china…	2
 blf fighters attack fwo convoy  cpec route  pugul kahn area  baalgatar district kech heavy losses occurred  the…	3
     likely   affected bcz  gwadar   cpec  will try  create unrest  balochistanpakistan 	2
beyond  headlines  terrorism pakistans economy    rise cpecis  main driving force 	2
 next  bbq tonite karachi chinese  coming cpec  fb 	2
pakistan’s gdp growth expected   moody’s   express tribune cpec  	1
 latest  wasif shakil daily httpstcofouqtsz thanks     cpec pakistan	2
 comparison table shows pakistan  b  real jewel	1
 jewel   indian ocean   invest  sri lanka 	2
 three wind power projects  cpec  installed capacity   mega watt   start  commercial operation thi…	1
cpec cpecwill push economic activities 	1
pakistan’s gdp growth expected   moody’s  	1
 thats great chinese  contributing  education  uplifting  social fabric   society	2
parliamentary committee  cpec discusses security arrangements   st meeting	2
 cpec links centralasiaeuropechina paksouthasiaeastasiamiddleeastafrica brandns 	1
  apprised speaker larijani opportunity  iran  exploit potential  cpec  furthering cooperation  chabahar an…	1
cpec switch  prosperity   region inshaallah 	1
cpec   pilot project  obor	2
cpec obor   bilion dollar projects	1
cpec   countries  one belt one road obor	1
didyouknow cpec links central asia europe china pakistan south asia east asia middle east  africa 	2
k security personnel  protecting cpec  dawncom 	1
pakistan will link central asia  russia  obor  cpec signboard  ghulam khan pak afghan border 	2
cpec hazara kpk e expressway work  progress km  hassanabdal  havelian  kpkupdates 	1
cpec gas turbine first fire milestone achieved worlds biggest modern gas turbine  used  mw balloki power plan…	1
hingol national park  coastal highway  karachi  gwadar 	2
 balochistan cpec 	2
 first trade convoy arrived  gwader  cpec  fool proof security  pak army  fc 	2
 construction  km ratodero larkana khuzdar gwadar motorway m  wangu hills cutting 	2
meter	2
india    open mind toward cpec	2
cpec will boost pakistans economy moodys  cpec	1
 far  billion worth  tax exemptions   given  cpec related projects  facilitate chinease companies fbr	2
 cpec st great episode   new show aftab iqbal  talk  cpec kashmir  	1
china will save  billion  per annum  cpec  pakistan will earn  billion    transit fee	1
 dawnoftherisingeast	2
breakingnews ig kp nasir durrani advice  form special force  cpec security 	2
 since china announced cpec corridor  paakistan  land prices  gwadar  skyrocketed demand  spiked 	2
moodys pakistan banking system stable cpec will   key driver  growth political  security risks remain… 	2
 cpec  investment  never seen  buses  pakistan  cpec	2
higer bus china yutong bus china kazy bus japan…	2
 cpec   completion  hazara motorway  karakoram highway  will see similar roads  pakistan hopefully  …	2
china red cross launches firstaid project  cpec 	2
cpec gwadar international airport   completed  october make gwadar  hub  connectivty  insha… 	1
soon    time  existing narrative  cpec will  reviewed 	1
 raddulfasaad	2
 youth exchange programme educates students  development  gwadar	2
 port development cpec pakistan education 	2
 mustafa hyder executive director  pakistanchina institute  cpec  gwadar 	2
moodys says cpec will push economic activities  pakistan 	1
chinese experts trust deficit  india stems    short sightedness  cpec pakistan china  	2
  china  pakistan relationship depends  cpec  gwadar port	2
 prime minister nawazsharif  cpec     opposition 	2
   relevant  pm nawaz sharif development programme   cpec  pmln  	2
 promote cpec  put  end   bullcrap paecbuild wall  pakafghan border pakistan zindabad 	1
 karakoram highway pakistan cpec 	2
great  cpec future  china  pakistan friendship pak china dosti zindhabad  	1
chinapak economic corridor cpec   lifeline project  pakistan  azad kashmir minister ahsan iqbal 	1
cpec pakistan will link central asia  russia  one belt one road obor  cpec  signboard  ghulam kh… 	2
 cpec  road  economic success  pakistan  well    entire region	1
 dawnoftherisingeast   	2
  demand rights  pukhtoons  china pakistan economic corridor cpec	2
 military personnel will protect cpec httpstcoqereoeeg	1
 cpec oped pakistan  china find  common interest linked  economics   military	2
  forces will work  interior ministry  provinces  ensure safety  locals  foreigners working  cpec	2
 cpec  auto investment new buses  seat led ready  service	2
personal  board video  demand vod service   bu…	2
 lahoreschoolofeconomics participates  nbeac conference  conference cpec hec nbeac 	2
 exemption  facilitate implementation  bility  cpec energy projects  	1
cpec oped pakistan  china find  common interest linked  economics   military	1
  cpecofficial	2
cpec opinion editorial beyond  headlines  terrorism pakistans economy    rise 	1
  cpecofficial	2
chinapakistaneconomiccorridor cpec  islamic finance   cpec islamicfinance	2
cpec lifeline  pakistan ahsan tells students  kashmir   cpecofficial	2
 work   progress  mughul kut zhob section balochistan 	1
 cpec pakistan 	2
academicindustrial collaboration  cpec stressed  maximising benefits 	2
  starts   beautiful pakistani region  gilgit baltistan 	2
 dawnoftherisingeast cpec	2
   dr talat anwar  delivering   substandard presentation  balochistan  cpec  numl	3
chinapakistan economic corridor cpec project will continue  support manufacturing  construction activities…	1
   nikkei asian review  reported pakistans economy     high growth trajectory due  cpec 	2
  cpec  worlds  significant geopolitical  geoeconomic project aman china pakistan  vi…	2
conference  cpec  balochistan  burst  knowledge     know much   venture 	1
pakistan china dieindia	2
 time  well done pakistan     rise like    s  	1
cpec	2
  chinapakistan economic corridor cpec one belt one road obor  first pakistan hong kong trade  investment forum httpst…	1
     nation pak must realize cpec  indeed  real game changer  pakistan   must support   	1
cpec makes news  ary geo bol 	1
next  bbq tonite karachi chinese  coming cpec  fb 	2
cpec debt china pakistan httpstcoibowwlz	2
km quetta taftan road  fibre optic  cards transport deal  turkey  come  force  year 	1
cpec	2
cpec  worlds  significant geopolitical  geoeconomic project aman china pakistan   	1
  china russia iran want  complete cpec last hope  bankrupt pakistan  survivefuture  china trade routebalo…	1
  cpec media oligarchs megabanks vs union occupy blm humanity  sdf continue  advance  parties jost h…	2
cpec pakistan will link central asia  russia  one belt one road obor  cpec  signboard  ghulam kh… 	1
  including  pakistanocccupied jammu  gilgitbaltistan cpec obor    	2
  cpec  colonizing pakistan enriching china 	1
pakistan    genuine structural reform story  em  cpec pakistan 	2
   nakaamleague happy  take credit  ppp initiatives benefitting pakistan cpec gwadar bisp tapi sadly  insular…	1
 x ppp chairman bbhuttozardari endorses sindh demand  including kcr  cpec  	1
   religion  politics  fishermen  arabiansea gawadar balochistan pakistan photography travel culture 	2
cpec pakistan china ummah gawadar 	2
  gawadar city lights   deck  balochistan pakistan fullmoon night photography travelpakistan 	2
  govt  pakistan  deployed   troops  gawadar   safe completion  current cpec projects 	2
dawnoftherisi…	1
  gawadar port  night   view  hammer head  moon light balochistan pakistani travel photography 	2
  cpec   glance	2
    gawadar	2
 much  	2
balochistan gawadar residents  real fans  football messi 	2
   chairman gawadar port authority   exchanging deep professional insights  cpec  gawadars industrial potential…	2
 best news  past week  lirteraturefestival  gawadar 	2
 todays siarbeen  will host  debate   effectiveness  local bodies  gawadar baluchistan  stay tuned	2
  alhumdulillah cpec    way forwardcpecbrandpakarmy gawadar 	1
gawadar nature beauty balochistan pakistan 	2
explore balochistan gawadar 	2
beauty  gawadar  unimaginable  unreal mountains  crystal clear blue seas love mypakistan… 	2
 view like    blessing   whole day	2
travelbeautifullpakistan beautifullpakistan	2
gawadar  pakistan… 	2
    beach   moment gawadar pakistan beautifulpakistan balochistan 	2
  watching sunset  gawadar balochistan crazytravellers womenpower travel pakistan 	2
  musharraf pakistani workers   working  gawadar much  yet   done  gawadar takrar  	2
musharraf pakistani workers   working  gawadar much  yet   done  gawadar takrar … 	2
china  provide  highthroughput communications   chinapakistan chinasatellite… 	2
  karakoramhighway aka chinapakistan friendship highwayone   many exles   relations  pakistan …	1
cpec 	2
chinapakistan 	2
  cpec 	2
five projects  will define  success   china pakistan economic corridor 	2
 mw wind energy projects  cpec   completed  year	1
  detail visit	2
  cpec ripple effects benefit automobile sector  volkswagen plans  entry  pakistan	1
  watch  doccumentary shanghai  land  happenings today  pst  ptv news shanghai china pakistan cpec travel…	2
  volkswagen  enter pakistans automobile sector	2
 audi   renault   kia  hundai  chinese makerscpec	2
cpec afghistan pakistan achakzai pmap peace 	2
  doccumentary shanghai  land  happenings shanghai china pakistan cpec travel journey… 	2
  cpec china pakistan economic corridor 	2
hazara motorway  hassanabdalhavelianthakot  construction pakistan kpk…	2
 latest india’s doubts  joining newsilkroad obor cpec india china economiccorridor worldorder 	2
  railway tracks   upgraded countrywide  cpec  	1
  students  different universities debated  pros  cons   cpec   context  pakistan’s vision  	2
  cpec  must call  joint discussions  afghanistan  baloch  baltistan leadership  iaec indafg ec	2
   timethe record number  loans will reduce  impact  cpec  well  coas  thinking  itll give cushion	2
 coas stands high   want   stay like    shakes hands  chinese  completion  cpec instead  look	1
 looking  cpec project allocation  need smaller provinces  will lead   stronger federation pakistan	2
   km long lowari tunnel dir chitral  construction tunnel   completed next year   part  cpec htt…	2
 external force   allowed  obstruct cpec project reforms needed  system coas  	2
pakistan  rightly grabbed  opportunity  cpec  bringing  turnaround  economic progress  balochistan cpecensuresprosperity	2
 surprises hereconsidering   cpec   construction boom   main cities particularly karachi 	2
cement dispatches   yoy  local demand climbs  psx kse cpec  	2
operation zarbeazb   wholesome concept cpec pakarmy cpecensuresprosperity 	2
zarbeazb   final blow   required  start  era  prosperity cpec pakarmy cpecensuresprosperity 	1
cpec  put pakistan   path  rapid development especially gwadar port becomes fully operational  successful cpecensuresprosperity	1
zarbeazb  eradicate  elements    propserity  pakistan cpec pakarmy cpecensuresprosperity 	1
   sindh     megawattmw power plant will  added  cpec projects     additional   mw   c…	2
mega development projects  balochistan including  cpec project   initiated   balochs prosperity cpecensuresprosperity	1
gwadar port   cpec will open  era  development  prosperity  makran   divisions  balochistan cpecensuresprosperity	1
people  balochistan will   main beneficiary   cpec   mega development projects   province cpecensuresprosperity	1
 cpec will generate around      new jobs   local people  balochistan cpecensuresprosperity cpecbuildspakistan	1
  completion  cpec projects  around   baloch people will migrate  gwadar  economic activities cpecensuresprosperity	1
two mw wind based power projects  jhimpir  thatta  cost     respectively   cpec  generate cpecensuresprosperity	1
  two mw wind based power projects  jhimpir  thatta  cost     respectively   cpec  generate …	2
joint efforts  govt  leas  improve security  commendable cpecensuresprosperity zarbeazb cpec pakarmy 	2
   external force   allowed  obstruct cpec project reforms needed  system coas	2
  cpec  reduce poverty  unemployment prime minister muhammad nawaz sharif 	2
  pakistan unveils longterm cpec cooperation plan pmln 	2
  approved projects  gwadar  china pakistan economic corridor cpec balochistan 	2
cpec   project  national importance  backbone   economy  social development   country  will benefit  entire region	1
prof ahsan iqbal says cpec   related  one government  political party    go        politicized	2
cpec pakll pay  constrcost  rds  jobsll go  chinesepakll provide security   httpstcoypyoqsmllm win  china  pak	1
wechat’s world   chinese will listen   cpec problems  pakistan   benefiting punjab 	3
construction site   new karakoram highway  open next year impressive kkh xinjiang cpec 	1
    completion  cpec projects  around   baloch people will migrate  gwadar  economic activities c…	1
   cpec will generate around      new jobs   local people  balochistan cpecensuresprosperity cpe…	1
  people  balochistan will   main beneficiary   cpec   mega development projects   province c…	1
  gwadar port   cpec will open  era  development  prosperity  makran   divisions  balochistan cpe…	1
  mega development projects  balochistan including  cpec project   initiated   balochs prosperity cpecen…	1
  cpec  put pakistan   path  rapid development especially gwadar port becomes fully operational  successful cp…	1
  pakistan  rightly grabbed  opportunity  cpec  bringing  turnaround  economic progress  balochistan c…	1
  us indian agreement   pak   together  cpec us considers  project  threat   policies in…	2
turkey kee  invest  cpec pakistan developing pakistan cpec turkey g 	1
terrorism  pakistan  fallen rapidly owing  meritorious services  pakarmycpec exponentially progressing cpecensuresprosperity	1
stability achieved  operations  quicken  development prongs  cpec cpecensuresprosperity	1
today  square inch  pakistan    reach  pakistan’s leas pakarmy  assured  speed cpec progress cpecensuresprosperity	1
cpec   joint venture  pakchina  will stable  boost regional nonregional national economy asean 	1
   rapid rise   rate  economic growth   thus   opportune moment  investment  cpec cpecensuresprosperity	1
cpec  substantiate  hope  nation  eliminating security concernshype around  project  positive cpecensuresprosperity	2
coas aimed  complete  projects  cpec pakistanisinvincible	1
pakistan  learned  work  extreme pressure due  terrorism now  terrorism   cpec  imminent cpecensuresprosperity	1
war  terror  practically ended  pakistan secessionist  extremists   run cpec  priority now cpecensuresprosperity	1
succes  zarbeazb  opened  gateway  invest  resources  cpec  holds key  pakistans future cpecensuresprosperity	1
 kp   suki kinari hydro dam  going   built  part   cpec energy cluster worth us  billion cpecensuresprosperity	2
   industrial parks   processing zones proposed   cpec  kp  economic activities cpecensuresprosperity	2
   left  engineers despite job avenues offered  infrastructure development projects like cpec 	1
pakarmy will secure cpec  every cost pakistanisinvincible 	1
 mw fatima group coal fired power plant  kot addu completed  ready  supply  national grid    part  cpec	1
cpec projects worth  billion  advance stage  approval 	2
  cpec  bridge pile work  lbd canal  railway track qadirabad sahiwal  facilitate coal fired power plant 	2
anticpec elements coas issues grave warning   details visit  	2
 doubt balochistan  going   peaceful  prosperous province  pakistan due  gwadar port  cpec pakshaheenday	1
   doubt balochistan  going   peaceful  prosperous province  pakistan due  gwadar port  cpec pakshahe…	1
 external force   allowed  obstruct cpec project    attempt   dealt  iron hands coas 	1
cpec projects worth  bn  advance stage  approval 	1
  cpecpower projectsthanks  pm mian muhammad nawaz sharif risingpakistan roshanpakistan cpec 	1
turkish minister  economy nihat zeybekci says turkey   paying close attention   keen  join cpec 	1
  presenting   khunjrab top  pakchina border pakchinaborder summer karakoramhighway cpec asadphotography 	2
 u  listen coas rs  sept  speech listen carefully   said  cpec 	2
  cpec   initiative  chinese president mr xi jinping  one belt one road 	2
  chinese delegation  pim karachi considering  mou cpec 	2
  rato dero gawadar motorway m  km  will  completed  dec  balochistan sindh cpec risingpakistan 	1
  pictures  gojra interchange  faisalabadgojra section  motorway m faisalabad multan motorway cpec pmln 	2
 government  monday reassured   sez will  established  gilgitbaltistan  cpec	2
  construction   bln chinapakistan economic corridor cpec  made great progress v 	1
  strong vibrant link associated  cpec iran must come 	1
coas  cpec   paramount evidence  relationship based  equality sep cpec pakistanisinvincible	1
   better peace environment will lead  our shared economic progress cpec pakistanisinvincible	1
  cpec asias economic game changer   gwader will become economic hub   region 	1
significance  cpec 	1
sir  u mentioned     info re cpec  online  u mind sharing link  us 	2
know better  cpec 	1
  public awareness seminar  cpec  	2
report  balochistaneconomicforum  chinese officials   opinion  cpec  bring economic prosperity 	1
 cpec   game changer  whole world     bearable thing  us india  always tried  drag   muslims	1
  know better  cpec httpstcowwbzcoom betterpakistan drnsm plancompakistan 	1
  china   friend   left    region    limits   partnership pakistan cpec 	2
value yourself  people will follow  startup entrepreneur digital social business tips cpec appsherald 	2
funny pakistan army chief says kashmir  pakistans lifeline yeah  cpec well     love  choke   unitedonkashmir	2
  value yourself  people will follow  startup entrepreneur digital social business tips cpec appsherald 	2
  official route map  cpec   shared    national assembly yesterday  january  	2
  report  balochistaneconomicforum  chinese officials   opinion  cpec  bring economic prosperity 	1
  pakistan railways receive defective locos  china httpstcotvdape will quality  chinese products  maj…	3
will must build cpec  ensure  security  far hafiz saeed httpstcopdwprtp	1
therefore close ties   seen   two   order  malign  cpechafiz saeed thseptdayofpride 	1
pakistan defense day celebrations  pakistan embassy beijing cpec defenceday 	1
 karakoram highway th wonder khunjerab pass  pakchina border cpec 	2
significance  cpec  sabina khan httpstcoavuoymci published   express tribune  september th   	1
pakistani food editorial cpec cpec security  recipe	2
cpec security 	2
pakistani women punjab cpec lcci orange line cm says lhc verdict will  challenged  apex court 	2
  agree regarding cpec	2
 cpec    value  pakistan  oil   arab middle eastern countries 	2
  hope  will  deceive  poor students  time    deceived  nation  cpec	3
opportunity  challenge  cpec	2
owners  cpec recodik saindak  balochistan  road side scientific school 	2
cpec projects worth b  implementation 	2
pakistani women business cpec cpec projects worth b  implementation 	2
  mini  micro hydropower projects mhps will become fully functional  kp    cpec projects cpecensuresprosperity	1
 kilometer section   havelian tharkot motorway  expected   complete   months    cpec cpecensuresprosperity	1
  india  balochistan pakistanchina  take joint action  cpec  affected  experts  quettabla…	2
    billion pipeline  gwadar  nawabshah  transport liquefied natural gas  oil  eventually transport…	2
  dear cpec   priority    need  complete  first     ll  able  make new  repair previous ones	2
besides road networks     associated projects  cpec  balochistan will road networks bring economic dev   province	2
bugti owners  cpec recodik saindak  balochistan  road side scientific school 	2
   china pakistan economic corridor may look like cpec 	2
tender  hasan abdalhavelian expressway e project  cpec    awarded  nha  will  starting soon cpecensuresprosperity	1
gwadar   part pakistan september    cpec 	2
   bg   united political front   various political parties    formed  highlightpropagate federation…	2
  tender  hasan abdalhavelian expressway e project  cpec    awarded  nha  will  starting soon cp…	2
coas comments  determination  security  cpec  cpecensuresprosperity zarbeazb pakarmy 	2
     industrial parks   processing zones proposed   cpec  kp  economic activities cpecensures…	1
   future  pakistan    fate changer vision cpec iamrisingpakistan	1
     future  pakistan    fate changer vision cpec iamrisingpakistan 	1
pakarmy  reliable institution    entrusted  provide security  chinese personnel working  cpec cpecensuresprosperity	1
    logic billion cpec ongoing projects  punjab  sindh will change  fate  balochistan  	1
pakarmys security  famous worldwide     institution   tasked  secure cpec cpecensuresprosperity	1
pakarmy   training institutions  security thus  given task  securing cpec due   credibility cpecensuresprosperity	1
mirchain cpec  must   prosperity 	1
pakarmy  secured vital passes  routes  high conflict zones  thereby  reliable  securely stable cpec cpecensuresprosperity	1
nha   striving  early completion   cpec projects   executed  upgradation  kkh   fast pace cpecensuresprosperity	1
yes nawaz sharif pmln stole cpec   will use    slogan  caign   next election  	2
seriousness  resolve  coas shows  pakarmy will go lengths  secure  game changer project cpec cpecensuresprosperity	1
